Locality,Period,Date,Gite number,Gite number,Positivity,Gite type,Exposition,Vegetation,gps: 30 p,gps: utm,gps: altitude,Gite permeter,Distance from home,Gite nature ,Gite productivity,Water movement,Turbidity gite,Depth,Debris,Predator,Other spinless,Study arm,Treatment number,Deep number,L1-Anopheles spp.,L2-Anopheles spp.,L3-Anopheles spp.,L4-Anopheles spp.,L1-Culex spp.,L2-Culex spp.,L3-Culex spp.,L4-Culex spp.,L1-Aedes spp.,L2-Aedes spp.,L3-Aedes spp.,L4-Aedes spp.,Nymphe,Total.anopheles,Total.culex,Total.aedes,An. L1L2,An. L3L4,Cx.L1L2,Cx.L3L4,Ae.L1L2,Ae.L3L4,dAn. L1L2,dAn. L3L4,dCx.L1L2,dCx.L3L4,dAe.L1L2,dAe.L3L4,dTotal.anopheles,dTotal.culex,dTotal.aedes,dnymph
Kolekaha,rain season,21/07/2019,kojuil031,31,water,canary,shady,no grassy,222563,1027738,339,< 1 m,< 100 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,absent,absent,LLIN,trt08,5,0,0,0,0,24,47,83,82,26,13,32,19,29,0,236,90,326,0,0,71,165,39,51,0,0,14.2,33,7.8,0,0,47.2,18
Kolekaha,rain season,21/07/2019,kojuil032,32,water,canary,shady,no grassy,222814,1027761,330,< 1 m,< 100 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,absent,absent,LLIN,trt08,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,rain season,21/07/2019,kojuil033,33,water,canary,shady,no grassy,222900,1027375,362,< 1 m,< 100 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,absent,absent,LLIN,trt08,5,0,0,0,0,14,6,16,11,0,0,0,0,13,0,47,0,47,0,0,20,27,0,0,0,0,4,5.4,0,0,0,9.4,0
Kolekaha,rain season,21/07/2019,kojuil034,34,water,canary,shady,no grassy,222750,1027563,329,< 1 m,< 100 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,absent,absent,LLIN,trt08,5,0,0,0,0,19,13,7,18,0,0,0,0,20,0,57,0,57,0,0,32,25,0,0,0,0,6.4,5,0,0,0,11.4,0
Lofinekaha,rain season,20/07/2019,lojuil001,1,water,reflew shower ,sunny,grassy,213618,1028186,335,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,others,LLIN,trt08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lofinekaha,rain season,20/07/2019,lojuil002,2,water,village pump,sunny,grassy,213608,1028151,329,1-10 m,< 100 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,annelid,LLIN,trt08,10,15,12,10,15,0,0,0,0,0,0,0,0,5,52,0,0,52,27,25,0,0,0,0,2.7,2.5,0,0,0,0.25,5.2,0,0
Lofinekaha,rain season,20/07/2019,lojuil003,3,water,village pump,sunny,grassy,213857,1028238,334,1-10 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,absent,annelid,LLIN,trt08,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lofinekaha,rain season,20/07/2019,lojuil004,4,water,reflew shower ,sunny,grassy,213909,1028090,337,< 1 m,< 100 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,absent,others,LLIN,trt08,5,21,16,8,10,0,0,0,0,0,0,0,0,8,55,0,0,55,37,18,0,0,0,0,7.4,3.6,0,0,0,0.72,11,0,0
Lofinekaha,rain season,20/07/2019,lojuil005,5,water,reflew shower ,sunny,grassy,213637,1028171,346,< 1 m,< 100 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,absent,dipterea,LLIN,trt08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lofinekaha,rain season,20/07/2019,lojuil006,6,water,reflew shower ,sunny,grassy,213385,1028191,326,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,others,LLIN,trt08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lofinekaha,rain season,20/07/2019,lojuil007,7,water,reflew shower ,sunny,grassy,213569,1028235,345,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,others,LLIN,trt08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lofinekaha,rain season,20/07/2019,lojuil008,8,water,reflew shower ,sunny,grassy,214007,1028325,332,< 1 m,< 100 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,absent,dipterea,LLIN,trt08,5,0,0,0,0,12,18,16,21,0,0,0,0,15,0,67,0,67,0,0,30,37,0,0,0,0,6,7.4,0,0,0,13.4,0
Lofinekaha,rain season,20/07/2019,lojuil009,9,water,rise paddy,sunny,grassy,214185,1028507,326,1-10 m,100-500 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,aquatic insect,annelid,LLIN,trt08,10,13,9,18,4,0,0,0,0,0,0,0,0,5,44,0,0,44,22,22,0,0,0,0,2.2,2.2,0,0,0,0.22,4.4,0,0
Lofinekaha,rain season,20/07/2019,lojuil010,10,water,river edge ,sunny,grassy,214166,1028494,320,? 10 m,100-500 m,permanent,positive,flowing,transparente,"< 0,5 m",organic matter,amphibian,mollusk,LLIN,trt08,20,13,16,11,19,0,0,0,0,0,0,0,0,12,59,0,0,59,29,30,0,0,0,0,1.45,1.5,0,0,0,0.075,2.95,0,0
Lofinekaha,rain season,20/07/2019,lojuil011,11,water,rise paddy,sunny,grassy,214166,1028520,328,1-10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,mollusk,LLIN,trt08,10,13,6,12,15,35,73,37,16,0,0,0,0,10,46,161,0,207,19,27,108,53,0,0,1.9,2.7,10.8,5.3,0,0.27,4.6,16.1,0
Lofinekaha,rain season,20/07/2019,lojuil012,12,water,rise paddy,sunny,grassy,214195,1028494,325,1-10 m,100-500 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,amphibian,annelid,LLIN,trt08,10,22,15,13,27,13,8,14,12,0,0,0,0,14,77,47,0,124,37,40,21,26,0,0,3.7,4,2.1,2.6,0,0.4,7.7,4.7,0
Lofinekaha,rain season,20/07/2019,lojuil013,13,water,rise paddy,sunny,grassy,214231,1028486,330,1-10 m,100-500 m,temporary,positive,stagnant,opaque,"< 0,5 m",organic matter,aquatic insect,annelid,LLIN,trt08,10,10,7,17,13,0,0,0,0,0,0,0,0,9,47,0,0,47,17,30,0,0,0,0,1.7,3,0,0,0,0.3,4.7,0,0
Lofinekaha,rain season,20/07/2019,lojuil014,14,water,rise paddy,sunny,grassy,214236,1028530,333,1-10 m,100-500 m,temporary,positive,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,annelid,LLIN,trt08,10,16,14,10,8,0,0,0,0,0,0,0,0,11,48,0,0,48,30,18,0,0,0,0,3,1.8,0,0,0,0.18,4.8,0,0
Lofinekaha,rain season,20/07/2019,lojuil015,15,water,rise paddy,sunny,grassy,214234,1028522,330,? 10 m,? 500 m,temporary,positive,stagnant,opaque,"< 0,5 m",organic matter,aquatic insect,heteropterea,LLIN,trt08,20,11,8,6,15,0,0,0,0,0,0,0,0,9,40,0,0,40,19,21,0,0,0,0,0.95,1.05,0,0,0,0.0525,2,0,0
Lofinekaha,rain season,20/07/2019,lojuil016,16,water,rise paddy,sunny,grassy,213339,1028360,322,1-10 m,? 500 m,temporary,positive,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,heteropterea,LLIN,trt08,10,16,11,18,13,0,0,0,0,0,0,0,0,10,58,0,0,58,27,31,0,0,0,0,2.7,3.1,0,0,0,0.31,5.8,0,0
Lofinekaha,rain season,20/07/2019,lojuil017,17,water,river edge ,sunny,grassy,214314,1028530,331,1-10 m,? 500 m,permanent,positive,flowing,transparente,?1 m,organic matter,aquatic insect,mollusk,LLIN,trt08,10,14,17,9,16,8,3,6,12,0,0,0,0,11,56,29,0,85,31,25,11,18,0,0,3.1,2.5,1.1,1.8,0,0.25,5.6,2.9,0
Lofinekaha,rain season,20/07/2019,lojuil018,18,water,rise paddy,sunny,grassy,214633,1028602,336,1-10 m,100-500 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,amphibian,beetles,LLIN,trt08,10,15,8,14,7,13,12,5,15,0,0,0,0,5,44,45,0,89,23,21,25,20,0,0,2.3,2.1,2.5,2,0,0.21,4.4,4.5,0
Lofinekaha,rain season,20/07/2019,lojuil019,19,water,river edge ,sunny,no grassy,214667,1028633,335,1-10 m,100-500 m,permanent,positive,flowing,opaque," 0,5-1 m",organic matter,amphibian,mollusk,LLIN,trt08,10,23,13,6,4,13,25,11,2,0,0,0,0,13,46,51,0,97,36,10,38,13,0,0,3.6,1,3.8,1.3,0,0.1,4.6,5.1,0
Lofinekaha,rain season,20/07/2019,lojuil020,20,water,rise paddy,sunny,grassy,214667,1028633,335,1-10 m,100-500 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,amphibian,beetles,LLIN,trt08,10,0,0,0,0,7,14,10,17,0,0,0,0,9,0,48,0,48,0,0,21,27,0,0,0,0,2.1,2.7,0,0,0,4.8,0
Lofinekaha,rain season,20/07/2019,lojuil021,21,water,watering well ,sunny,no grassy,214654,1028635,334,< 1 m,100-500 m,temporary,positive,stagnant,transparente,"0,5-1 m",organic matter,amphibian,annelid,LLIN,trt08,5,13,12,15,21,3,5,8,2,0,0,0,0,12,61,18,0,79,25,36,8,10,0,0,5,7.2,1.6,2,0,1.44,12.2,3.6,0
Lofinekaha,rain season,20/07/2019,lojuil022,22,water,river edge ,sunny,grassy,214050,1028434,326,? 10 m,100-500 m,permanent,positive,flowing,transparente,"< 0,5 m",organic matter,fish,mollusk,LLIN,trt08,20,4,11,9,16,13,15,4,11,0,0,0,0,11,40,43,0,83,15,25,28,15,0,0,0.75,1.25,1.4,0.75,0,0.0625,2,2.15,0
Lofinekaha,rain season,20/07/2019,lojuil023,23,water,rise paddy,sunny,grassy,213751,1028510,335,1-10 m,100-500 m,temporary,positive,stagnant,tubid,"< 0,5 m",organic matter,aquatic insect,mollusk,LLIN,trt08,10,14,11,8,17,0,0,0,0,0,0,0,0,8,50,0,0,50,25,25,0,0,0,0,2.5,2.5,0,0,0,0.25,5,0,0
Lofinekaha,rain season,20/07/2019,lojuil024,24,water,rise paddy,sunny,grassy,213649,1028489,318,? 10 m,100-500 m,permanent,positive,stagnant,opaque,"< 0,5 m",organic matter,amphibian,mollusk,LLIN,trt08,20,8,13,7,14,63,56,83,38,0,0,0,0,26,42,240,0,282,21,21,119,121,0,0,1.05,1.05,5.95,6.05,0,0.0525,2.1,12,0
Lofinekaha,rain season,20/07/2019,lojuil025,25,water,rise paddy,sunny,grassy,213649,1028489,318,1-10 m,100-500 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,amphibian,mollusk,LLIN,trt08,10,9,4,13,6,3,12,6,8,0,0,0,0,19,32,29,0,61,13,19,15,14,0,0,1.3,1.9,1.5,1.4,0,0.19,3.2,2.9,0
Lofinekaha,rain season,20/07/2019,lojuil026,26,water,watering well ,sunny,grassy,213570,1028455,327,< 1 m,100-500 m,temporary,positive,stagnant,tubid,"< 0,5 m",organic matter,amphibian,annelid,LLIN,trt08,5,0,0,0,0,11,18,14,5,0,0,0,0,9,0,48,0,48,0,0,29,19,0,0,0,0,5.8,3.8,0,0,0,9.6,0
Lofinekaha,rain season,20/07/2019,lojuil027,27,water,rise paddy,sunny,grassy,213537,1028421,330,1-10 m,100-500 m,temporary,positive,stagnant,tubid,"< 0,5 m",organic matter,aquatic insect,mollusk,LLIN,trt08,10,13,5,15,10,0,0,0,0,0,0,0,0,8,43,0,0,43,18,25,0,0,0,0,1.8,2.5,0,0,0,0.25,4.3,0,0
Lofinekaha,rain season,25/06/2019,lojuin028,28,water,puddle,sunny,no grassy,213504,1028448,326,1-10 m,100-500 m,temporary,positive,stagnant,muddy,"< 0,5 m",organic matter,aquatic insect,spider,LLIN,trt06,10,0,0,0,0,17,8,21,9,0,0,0,0,13,0,55,0,55,0,0,25,30,0,0,0,0,2.5,3,0,0,0,5.5,0
Lofinekaha,rain season,20/07/2019,lojuil029,29,water,pool,sunny,grassy,213330,1028341,351,? 10 m,100-500 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,amphibian,mollusk,LLIN,trt08,20,21,12,13,11,0,0,0,0,0,0,0,0,5,57,0,0,57,33,24,0,0,0,0,1.65,1.2,0,0,0,0.06,2.85,0,0
Lofinekaha,rain season,20/07/2019,lojuil030,30,water,rise paddy,sunny,grassy,213255,1028258,433,1-10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,absent,LLIN,trt08,10,9,17,12,15,0,0,0,0,0,0,0,0,14,53,0,0,53,26,27,0,0,0,0,2.6,2.7,0,0,0,0.27,5.3,0,0
Lofinekaha,rain season,20/07/2019,lojuil031,31,water,canary,shady,no grassy,213909,1028090,337,< 1 m,< 100 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,absent,others,LLIN,trt08,5,0,0,0,0,6,13,7,4,0,0,0,0,5,0,30,0,30,0,0,19,11,0,0,0,0,3.8,2.2,0,0,0,6,0
Kakologo,rain season,27/08/2019,kaaout001,1,water,reflew shower ,sunny,grassy,215480,1022592,335,< 1 m,< 100 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,absent,dipterea,LLIN + Bti,trt10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,27/08/2019,kaaout002,2,water,village pump,sunny,grassy,215530,1022636,337,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,annelid,LLIN + Bti,trt10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,27/08/2019,kaaout003,3,water,reflew shower ,sunny,grassy,215371,1022729,344,< 1 m,< 100 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,absent,dipterea,LLIN + Bti,trt10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,27/08/2019,kaaout004,4,water,jar ,sunny,no grassy,215356,1022542,343,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,absent,others,LLIN + Bti,trt10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,27/08/2019,kaaout005,5,water,reflew shower ,sunny,grassy,215404,1022469,341,< 1 m,< 100 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,absent,others,LLIN + Bti,trt10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,27/08/2019,kaaout006,6,water,reflew shower ,sunny,grassy,215500,1022809,347,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,others,LLIN + Bti,trt10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,27/08/2019,kaaout007,7,water,reflew shower ,sunny,grassy,215404,1022665,342,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,dipterea,LLIN + Bti,trt10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,27/08/2019,kaaout008,8,water,jar ,sunny,no grassy,215444,1022721,248,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,absent,others,LLIN + Bti,trt10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,27/08/2019,kaaout009,9,water,river edge ,sunny,grassy,215935,1022651,321,1-10 m,? 500 m,permanent,negative,flowing,transparente,"0,5-1 m",organic matter,aquatic insect,beetles,LLIN + Bti,trt10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,27/08/2019,kaaout010,10,water,reflew shower ,sunny,grassy,215500,1022809,347,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,others,LLIN + Bti,trt08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,27/08/2019,kaaout011,11,water,reflew shower ,sunny,grassy,215404,1022665,342,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,dipterea,LLIN + Bti,trt08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,27/08/2019,kaaout012,12,water,river edge ,sunny,grassy,215935,1022651,321,1-10 m,? 500 m,permanent,negative,flowing,transparente,?1 m,organic matter,aquatic insect,beetles,LLIN + Bti,trt08,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,27/08/2019,kaaout013,13,water,river edge ,sunny,grassy,215935,1022651,321,1-10 m,? 500 m,permanent,negative,flowing,transparente,"0,5-1 m",organic matter,aquatic insect,beetles,LLIN + Bti,trt10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,27/08/2019,kaaout014,14,water,rise paddy,sunny,grassy,215856,1022585,325,? 10 m,100-500 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,amphibian,annelid,LLIN + Bti,trt10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,27/08/2019,kaaout015,15,water,rise paddy,sunny,grassy,215875,1022579,321,1-10 m,100-500 m,permanent,positive,stagnant,tubid,"0,5-1 m",organic matter,amphibian,mollusk,LLIN + Bti,trt10,10,3,4,1,0,0,0,0,0,0,0,0,0,0,8,0,0,8,7,1,0,0,0,0,0.7,0.1,0,0,0,0.01,0.8,0,0
Kakologo,rain season,27/08/2019,kaaout016,16,water,river edge ,sunny,grassy,215953,1022446,315,< 1 m,100-500 m,permanent,positive,flowing,transparente,"0,5-1 m",organic matter,aquatic insect,mollusk,LLIN + Bti,trt10,5,14,6,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,20,0,0,0,0,0,4,0,0,0,0,0,4,0,0
Kakologo,rain season,27/08/2019,kaaout017,17,water,rise paddy,sunny,no grassy,215978,1022381,317,1-10 m,100-500 m,temporary,positive,stagnant,tubid,"0,5-1 m",organic matter,aquatic insect,mollusk,LLIN + Bti,trt10,10,4,5,1,0,2,4,1,0,0,0,0,0,0,10,7,0,17,9,1,6,1,0,0,0.9,0.1,0.6,0.1,0,0.01,1,0.7,0
Kakologo,rain season,27/08/2019,kaaout018,18,water,rise paddy,sunny,no grassy,215982,1022295,320,1-10 m,100-500 m,temporary,positive,stagnant,tubid,"< 0,5 m",organic matter,aquatic insect,absent,LLIN + Bti,trt10,10,5,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,8,7,1,0,0,0,0,0.7,0.1,0,0,0,0.01,0.8,0,0
Kakologo,rain season,27/08/2019,kaaout019,19,water,rise paddy,sunny,no grassy,216059,1022132,317,1-10 m,? 500 m,temporary,positive,stagnant,tubid,"0,5-1 m",organic matter,aquatic insect,absent,LLIN + Bti,trt10,10,7,3,5,1,3,5,1,2,0,0,0,0,4,16,11,0,27,10,6,8,3,0,0,1,0.6,0.8,0.3,0,0.06,1.6,1.1,0
Kakologo,rain season,27/08/2019,kaaout020,20,water,rise paddy,sunny,grassy,216061,1022158,315,1-10 m,? 500 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,aquatic insect,annelid,LLIN + Bti,trt10,10,5,2,1,0,0,0,0,0,0,0,0,0,0,8,0,0,8,7,1,0,0,0,0,0.7,0.1,0,0,0,0.01,0.8,0,0
Kakologo,rain season,27/08/2019,kaaout021,21,water,rise paddy,sunny,grassy,216044,1022180,314,1-10 m,? 500 m,permanent,positive,stagnant,tubid,"0,5-1 m",organic matter,amphibian,spider,LLIN + Bti,trt10,10,4,7,1,0,2,4,2,5,0,0,0,0,0,12,13,0,25,11,1,6,7,0,0,1.1,0.1,0.6,0.7,0,0.01,1.2,1.3,0
Kakologo,rain season,27/08/2019,kaaout022,22,water,rise paddy,sunny,grassy,216017,1022259,312,1-10 m,? 500 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,amphibian,absent,LLIN + Bti,trt10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,27/08/2019,kaaout023,23,water,pool,sunny,grassy,216013,1022202,316,1-10 m,? 500 m,permanent,positive,stagnant,transparente,"0,5-1 m",organic matter,amphibian,absent,LLIN + Bti,trt10,10,2,4,2,1,0,0,0,0,0,0,0,0,0,9,0,0,9,6,3,0,0,0,0,0.6,0.3,0,0,0,0.03,0.9,0,0
Kakologo,rain season,27/08/2019,kaaout024,24,water,rise paddy,sunny,grassy,214110,1024161,305,< 1 m,100-500 m,temporary,positive,stagnant,tubid,"< 0,5 m",organic matter,aquatic insect,annelid,LLIN + Bti,trt10,5,0,0,0,0,3,5,2,1,0,0,0,0,2,0,11,0,11,0,0,8,3,0,0,0,0,1.6,0.6,0,0,0,2.2,0
Kakologo,rain season,27/08/2019,kaaout025,25,water,river edge ,sunny,grassy,214151,1024139,315,1-10 m,? 500 m,permanent,positive,flowing,tubid,"0,5-1 m",organic matter,amphibian,absent,LLIN + Bti,trt10,10,4,1,2,0,0,0,0,0,0,0,0,0,0,7,0,0,7,5,2,0,0,0,0,0.5,0.2,0,0,0,0.02,0.7,0,0
Kakologo,rain season,27/08/2019,kaaout026,26,water,rise paddy,sunny,grassy,214141,1014235,309,1-10 m,? 500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,mollusk,LLIN + Bti,trt10,10,7,11,5,8,5,3,0,2,0,0,0,0,6,31,10,0,41,18,13,8,2,0,0,1.8,1.3,0.8,0.2,0,0.13,3.1,1,0
Kakologo,rain season,27/08/2019,kaaout027,27,water,pool,sunny,grassy,214074,1024099,316,1-10 m,100-500 m,permanent,negative,stagnant,transparente,"0,5-1 m",organic matter,amphibian,beetles,LLIN + Bti,trt10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kakologo,rain season,27/08/2019,kaaout028,28,water,pool,sunny,grassy,214096,1024177,309,1-10 m,? 500 m,permanent,positive,stagnant,tubid,"0,5-1 m",organic matter,amphibian,spider,LLIN + Bti,trt10,10,0,0,0,0,5,3,4,1,0,0,0,0,2,0,13,0,13,0,0,8,5,0,0,0,0,0.8,0.5,0,0,0,1.3,0
Kakologo,rain season,27/08/2019,kaaout029,29,water,rise paddy,sunny,grassy,215550,1024745,323,1-10 m,100-500 m,permanent,positive,stagnant,tubid,"0,5-1 m",organic matter,amphibian,mollusk,LLIN + Bti,trt10,10,4,7,0,3,0,0,0,0,0,0,0,0,0,14,0,0,14,11,3,0,0,0,0,1.1,0.3,0,0,0,0.03,1.4,0,0
Kakologo,rain season,27/08/2019,kaaout030,30,water,river edge ,sunny,grassy,215492,1024720,318,1-10 m,? 500 m,permanent,positive,flowing,transparente,"< 0,5 m",organic matter,amphibian,mollusk,LLIN + Bti,trt10,10,14,3,1,0,0,0,0,0,0,0,0,0,0,18,0,0,18,17,1,0,0,0,0,1.7,0.1,0,0,0,0.01,1.8,0,0
Kakologo,rain season,27/08/2019,kaaout031,31,water,canary,shady,no grassy,215500,1022809,347,< 1 m,< 100 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,absent,absent,LLIN + Bti,trt10,5,0,0,0,0,15,10,14,13,0,0,0,0,5,0,52,0,52,0,0,25,27,0,0,0,0,5,5.4,0,0,0,10.4,0
Kakologo,rain season,27/08/2019,kaaout032,32,water,canary,shady,no grassy,215404,1022665,342,< 1 m,< 100 m,permanent,positive,stagnant,tubid,"< 0,5 m",absent,absent,absent,LLIN + Bti,trt10,5,0,0,0,0,16,12,15,18,10,23,6,12,14,0,61,51,112,0,0,28,33,33,18,0,0,5.6,6.6,6.6,0,0,12.2,10.2
Kakologo,rain season,27/08/2019,kaaout033,33,water,canary,shady,no grassy,215404,1022469,341,< 1 m,< 100 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,absent,absent,LLIN + Bti,trt10,5,0,0,0,0,23,17,14,12,4,8,5,2,12,0,66,19,85,0,0,40,26,12,7,0,0,8,5.2,2.4,0,0,13.2,3.8
Kakologo,rain season,27/08/2019,kaaout034,34,water,canary,shady,no grassy,215371,1022729,344,< 1 m,< 100 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,absent,absent,LLIN + Bti,trt10,5,0,0,0,0,4,12,6,4,0,0,0,0,6,0,26,0,26,0,0,16,10,0,0,0,0,3.2,2,0,0,0,5.2,0
Kakologo,rain season,27/08/2019,kaaout035,35,water,canary,shady,no grassy,215480,1022592,335,< 1 m,< 100 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,absent,absent,LLIN + Bti,trt10,5,0,0,0,0,7,3,4,3,13,5,8,4,7,0,17,30,47,0,0,10,7,18,12,0,0,2,1.4,3.6,0,0,3.4,6
Nambatiourkaha,rain season,29/08/2019,naaout001,1,water,river edge ,shady,tree,222091,1029488,293,? 10 m,100-500 m,permanent,positive,flowing,transparente,?1 m,organic matter,fish,heteropterea,LLIN + Bti,trt10,20,1,3,1,0,4,1,0,0,0,0,0,0,0,5,5,0,10,4,1,5,0,0,0,0.2,0.05,0.25,0,0,0.0025,0.25,0.25,0
Nambatiourkaha,rain season,29/08/2019,naaout002,2,water,village pump,sunny,grassy,222846,1030121,324,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,absent,annelid,LLIN + Bti,trt10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,29/08/2019,naaout003,3,water,village pump,sunny,grassy,222846,1030121,324,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,absent,annelid,LLIN + Bti,trt10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,29/08/2019,naaout004,4,water,village pump,sunny,grassy,222819,1030066,321,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,absent,annelid,LLIN + Bti,trt10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
