Date,Month,Year,Site #,House #,Basline period=0; intervention period=1,Larviciding site no=0; yes=1,"season (dry=1, long rain=2, short rain =3)",Adults slept in house last night,Children slept in house last night,total sleepers,Insecticide sprayed last night,Coil used last night,Treated net used last night in house,GAMBIAE males,GA empty,GA Fed,GA H gravid,GA gravid,GA TOT,Fed An ambiae per person,FUNESTUS males,FU empty,FU Fed,FU H gravid,FU gravid,FU TOT,Fed An funestus per person,CULEX males,CU empty,CU Fed,CU H gravid,CU gravid,CU TOT,Fed Culex per person,RUFIPES males,RU empty,RU Fed,RU H gra,RU gravid,RU TOT,Fed An rufipes per person
5/30/05,5,2005,6,9,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/30/05,5,2005,6,10,0,0,2,1,4,5,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,2,0,6,0,0,0,0,0,0,0,0
5/30/05,5,2005,6,3,0,0,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/30/05,5,2005,6,4,0,0,2,2,1,3,0,0,0,0,0,1,0,0,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/30/05,5,2005,6,1,0,0,2,1,0,1,0,0,0,1,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/30/05,5,2005,6,2,0,0,2,1,0,1,0,0,1,3,1,3,2,0,9,3,0,0,1,0,0,1,1,2,0,0,0,1,3,0,0,0,0,0,0,0,0
6/27/05,6,2005,6,3,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/27/05,6,2005,6,4,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,4,1,0,0,0,0,0,0,0
6/27/05,6,2005,6,1,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,10,1,0,0,0,0,0,0,0
6/27/05,6,2005,6,2,0,0,1,1,1,2,0,0,0,0,0,1,0,0,1,0.5,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0
6/27/05,6,2005,6,9,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/27/05,6,2005,6,10,0,0,1,1,4,5,0,0,0,0,0,2,0,0,2,0.4,0,0,0,0,0,0,0,2,0,0,4,0,6,0,0,0,0,0,0,0,0
6/27/05,6,2005,6,7,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0.25,0,0,0,0,0,0,0
6/27/05,6,2005,6,8,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6/27/05,6,2005,6,5,0,0,1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,5,0.6,0,0,0,0,0,0,0
6/27/05,6,2005,6,6,0,0,1,0,2,2,0,0,0,0,0,1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/26/05,7,2005,6,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/26/05,7,2005,6,2,1,0,1,2,0,2,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/26/05,7,2005,6,3,1,0,1,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/26/05,7,2005,6,4,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/26/05,7,2005,6,5,1,0,1,2,1,3,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/26/05,7,2005,6,6,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/26/05,7,2005,6,7,1,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7/26/05,7,2005,6,8,1,0,1,3,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0.25,0,0,0,0,0,0,0
7/26/05,7,2005,6,9,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0
7/26/05,7,2005,6,10,1,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/08/2005,8,2005,6,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/08/2005,8,2005,6,2,1,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/08/2005,8,2005,6,3,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/08/2005,8,2005,6,4,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/08/2005,8,2005,6,5,1,0,1,2,0,2,0,0,1,2,0,0,0,0,2,0,0,0,1,0,1,2,0.5,0,0,1,0,0,1,0.5,0,0,0,0,0,0,0
26/08/2005,8,2005,6,6,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
26/08/2005,8,2005,6,7,1,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/08/2005,8,2005,6,8,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/08/2005,8,2005,6,9,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/08/2005,8,2005,6,10,1,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/09/2005,9,2005,6,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/09/2005,9,2005,6,2,1,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/09/2005,9,2005,6,3,1,0,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/09/2005,9,2005,6,4,1,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/09/2005,9,2005,6,5,1,0,3,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/09/2005,9,2005,6,6,1,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/09/2005,9,2005,6,7,1,0,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/09/2005,9,2005,6,8,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/09/2005,9,2005,6,9,1,0,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.333333333,0,0,0,0,0,0,0
27/09/2005,9,2005,6,10,1,0,3,2,2,4,0,0,0,0,0,2,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/10/2005,10,2005,6,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/10/2005,10,2005,6,2,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/10/2005,10,2005,6,3,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/10/2005,10,2005,6,4,1,0,3,3,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.333333333,0,0,1,0,0,1,0.333333333,0,0,0,0,0,0,0
28/10/2005,10,2005,6,5,1,0,3,2,1,3,0,0,0,0,0,2,2,0,4,0.666666667,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
28/10/2005,10,2005,6,6,1,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/10/2005,10,2005,6,7,1,0,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/10/2005,10,2005,6,8,1,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/10/2005,10,2005,6,9,1,0,3,1,2,3,0,0,0,0,0,1,0,0,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/10/2005,10,2005,6,10,1,0,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/11/2005,11,2005,6,5,1,0,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/11/2005,11,2005,6,6,1,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25/11/2005,11,2005,6,9,1,0,3,2,2,4,0,0,0,1,0,0,1,0,2,0,1,2,0,1,0,4,0,7,1,2,4,0,14,0.5,0,0,0,0,0,0,0
25/11/2005,11,2005,6,10,1,0,3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0.4,3,0,1,0,0,4,0.2,0,0,0,0,0,0,0
25/11/2005,11,2005,6,7,1,0,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
25/11/2005,11,2005,6,8,1,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
25/11/2005,11,2005,6,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/11/2005,11,2005,6,2,1,0,3,5,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/11/2005,11,2005,6,3,1,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/11/2005,11,2005,6,4,1,0,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/2005,12,2005,6,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/2005,12,2005,6,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/2005,12,2005,6,3,1,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/2005,12,2005,6,4,1,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/2005,12,2005,6,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/2005,12,2005,6,6,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/2005,12,2005,6,7,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0
15/12/2005,12,2005,6,8,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0
15/12/2005,12,2005,6,9,1,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
15/12/2005,12,2005,6,10,1,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2006,2,2006,6,1,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2006,2,2006,6,2,1,0,1,2,3,5,0,0,0,1,1,3,0,3,8,0.6,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0
22/02/2006,2,2006,6,3,1,0,1,3,0,3,0,0,0,1,0,3,0,0,4,1,0,0,0,0,0,0,0,3,0,0,0,1,4,0,0,0,0,0,0,0,0
22/02/2006,2,2006,6,4,1,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.333333333,0,0,0,0,0,0,0
22/02/2006,2,2006,6,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2006,2,2006,6,6,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2006,2,2006,6,7,1,0,1,1,2,3,0,0,0,1,0,1,0,0,2,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2006,2,2006,6,8,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
22/02/2006,2,2006,6,9,1,0,1,1,2,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2006,2,2006,6,10,1,0,1,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
28/03/2006,3,2006,6,1,1,0,2,3,0,3,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/03/2006,3,2006,6,2,1,0,2,2,1,3,0,0,0,1,0,1,2,0,4,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/03/2006,3,2006,6,3,1,0,2,2,0,2,0,0,0,0,0,2,1,0,3,1,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0
28/03/2006,3,2006,6,4,1,0,2,2,1,3,0,0,0,1,1,1,0,0,3,0.333333333,0,0,0,0,0,0,0,2,1,0,2,0,5,0,0,0,0,0,0,0,0
28/03/2006,3,2006,6,5,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/03/2006,3,2006,6,6,1,0,2,2,0,2,0,0,0,1,0,0,4,1,6,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0
28/03/2006,3,2006,6,7,1,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,6,0,0,0,0,0,0,0,0
28/03/2006,3,2006,6,8,1,0,2,1,0,1,0,0,0,2,0,0,1,0,3,0,1,0,1,0,0,2,1,0,0,2,3,0,5,2,0,0,0,0,0,0,0
28/03/2006,3,2006,6,9,1,0,2,2,1,3,0,0,1,2,0,0,2,1,5,0,2,0,0,2,1,5,0,4,1,2,0,0,7,0.666666667,0,0,0,0,0,0,0
28/03/2006,3,2006,6,10,1,0,2,2,2,4,0,0,1,0,1,0,1,0,2,0,0,1,2,0,0,3,0.5,1,0,2,2,1,6,0.5,0,0,0,0,0,0,0
29/04/2006,4,2006,6,1,1,0,2,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2006,4,2006,6,2,1,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
29/04/2006,4,2006,6,3,1,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0
29/04/2006,4,2006,6,4,1,0,2,2,4,6,0,0,0,0,0,1,0,0,1,0.166666667,0,0,0,0,0,0,0,0,0,4,0,0,4,0.666666667,0,0,0,0,0,0,0
29/04/2006,4,2006,6,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
29/04/2006,4,2006,6,6,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
29/04/2006,4,2006,6,7,1,0,2,1,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2006,4,2006,6,8,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2006,4,2006,6,9,1,0,2,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
29/04/2006,4,2006,6,10,1,0,2,3,2,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
26/05/2006,5,2006,6,1,1,0,2,2,2,4,0,0,0,1,0,0,3,1,5,0,0,0,0,0,0,0,0,5,0,2,0,0,7,0.5,0,0,0,0,0,0,0
26/05/2006,5,2006,6,2,1,0,2,2,0,2,0,0,0,3,0,2,1,6,12,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0.5,0,0,0,0,0,0,0
26/05/2006,5,2006,6,3,1,0,2,2,0,2,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
26/05/2006,5,2006,6,4,1,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
26/05/2006,5,2006,6,5,1,0,2,3,2,5,0,0,0,0,0,3,11,0,14,0.6,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0
26/05/2006,5,2006,6,6,1,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
26/05/2006,5,2006,6,7,1,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0
26/05/2006,5,2006,6,8,1,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/05/2006,5,2006,6,9,1,0,2,3,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/05/2006,5,2006,6,10,1,0,2,2,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/06/2006,6,2006,6,1,1,0,1,2,2,4,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,1,0,2,0,0,1,1,4,0,0,0,0,0,0,0,0
29/06/2006,6,2006,6,2,1,0,1,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,0.333333333,0,0,0,0,0,0,0
29/06/2006,6,2006,6,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/06/2006,6,2006,6,4,1,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/06/2006,6,2006,6,5,1,0,1,4,1,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/06/2006,6,2006,6,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/06/2006,6,2006,6,7,1,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/06/2006,6,2006,6,8,1,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
29/06/2006,6,2006,6,9,1,0,1,2,2,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0.5,0,0,0,0,0,0,0
29/06/2006,6,2006,6,10,1,0,1,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/07/2006,7,2006,6,1,1,0,1,4,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
27/07/2006,7,2006,6,2,1,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/07/2006,7,2006,6,3,1,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/07/2006,7,2006,6,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/07/2006,7,2006,6,5,1,0,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/07/2006,7,2006,6,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/07/2006,7,2006,6,7,1,0,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/07/2006,7,2006,6,8,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/07/2006,7,2006,6,9,1,0,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/07/2006,7,2006,6,10,1,0,1,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
